item_id,order_id,product_id,quantity,unit_price,subtotal
I003317,O01904,P021,3,121.22,363.66
I003318,O01905,P040,2,21.28,42.56
I003319,O01905,P010,2,485.4,970.8
I003320,O01906,P045,2,53.88,107.76
I003321,O01907,P022,1,82.79,82.79
I003322,O01908,P032,2,89.58,179.16
I003323,O01908,P028,3,180.24,540.72
I003324,O01908,P031,2,21.68,43.36
I003325,O01908,P049,3,197.75,593.25
I003326,O01909,P022,1,82.79,82.79
I003327,O01910,P009,3,414.73,1244.19
I003328,O01910,P023,3,295.84,887.52
I003329,O01911,P012,3,105.16,315.48
I003330,O01911,P044,2,141.41,282.82
I003331,O01912,P031,1,21.68,21.68
I003332,O01912,P006,3,127.7,383.1
I003333,O01913,P008,1,498.77,498.77
I003334,O01913,P029,3,150.87,452.61
I003335,O01914,P034,1,45.83,45.83
I003336,O01914,P031,3,21.68,65.04
I003337,O01915,P046,2,211.54,423.08
I003338,O01915,P035,3,74.52,223.56
I003339,O01916,P012,1,105.16,105.16
I003340,O01916,P005,3,83.32,249.96
I003341,O01916,P026,3,158.33,474.99
I003342,O01917,P008,1,498.77,498.77
I003343,O01918,P015,1,54.2,54.2
I003344,O01919,P030,3,295.24,885.72
I003345,O01920,P050,3,54.03,162.09
I003346,O01920,P039,2,61.74,123.48
I003347,O01920,P040,1,21.28,21.28
I003348,O01921,P042,3,41.69,125.07
I003349,O01921,P019,2,109.53,219.06
I003350,O01921,P016,2,55.49,110.98
I003351,O01922,P038,2,46.85,93.7
I003352,O01922,P049,1,197.75,197.75
I003353,O01923,P004,1,111.08,111.08
I003354,O01924,P015,3,54.2,162.6
I003355,O01925,P018,2,110.79,221.58
I003356,O01926,P006,1,127.7,127.7
I003357,O01927,P015,2,54.2,108.4
I003358,O01927,P020,1,38.5,38.5
I003359,O01928,P037,1,46.97,46.97
I003360,O01929,P006,2,127.7,255.4
I003361,O01930,P019,1,109.53,109.53
I003362,O01930,P018,3,110.79,332.37
I003363,O01931,P046,1,211.54,211.54
I003364,O01931,P021,1,121.22,121.22
I003365,O01931,P025,3,86.29,258.87
I003366,O01931,P020,1,38.5,38.5
I003367,O01932,P035,1,74.52,74.52
I003368,O01933,P036,2,53.08,106.16
I003369,O01934,P049,2,197.75,395.5
I003370,O01934,P024,2,241.78,483.56
I003371,O01934,P008,1,498.77,498.77
I003372,O01935,P032,1,89.58,89.58
I003373,O01936,P018,3,110.79,332.37
I003374,O01936,P050,1,54.03,54.03
I003375,O01937,P020,3,38.5,115.5
I003376,O01938,P037,1,46.97,46.97
I003377,O01939,P022,2,82.79,165.58
I003378,O01940,P004,2,111.08,222.16
I003379,O01941,P034,1,45.83,45.83
I003380,O01942,P042,1,41.69,41.69
I003381,O01943,P035,1,74.52,74.52
I003382,O01943,P041,2,96.33,192.66
I003383,O01943,P022,3,82.79,248.37
I003384,O01944,P012,3,105.16,315.48
I003385,O01944,P030,1,295.24,295.24
I003386,O01944,P043,1,129.81,129.81
I003387,O01944,P026,3,158.33,474.99
I003388,O01945,P011,1,148.19,148.19
I003389,O01945,P039,2,61.74,123.48
I003390,O01946,P041,2,96.33,192.66
I003391,O01946,P024,1,241.78,241.78
I003392,O01947,P050,3,54.03,162.09
I003393,O01947,P027,1,121.05,121.05
I003394,O01947,P022,1,82.79,82.79
I003395,O01948,P017,1,36.26,36.26
I003396,O01949,P012,3,105.16,315.48
I003397,O01949,P013,2,110.79,221.58
I003398,O01950,P036,3,53.08,159.24
I003399,O01950,P042,2,41.69,83.38
I003400,O01950,P023,1,295.84,295.84
I003401,O01950,P006,1,127.7,127.7
I003402,O01951,P008,3,498.77,1496.31
I003403,O01951,P016,2,55.49,110.98
I003404,O01951,P005,3,83.32,249.96
I003405,O01952,P016,1,55.49,55.49
I003406,O01952,P045,1,53.88,53.88
I003407,O01952,P046,2,211.54,423.08
I003408,O01952,P005,2,83.32,166.64
I003409,O01953,P036,3,53.08,159.24
I003410,O01953,P028,2,180.24,360.48
I003411,O01954,P039,3,61.74,185.22
I003412,O01954,P001,1,362.29,362.29
I003413,O01954,P014,3,89.25,267.75
I003414,O01954,P037,3,46.97,140.91
I003415,O01955,P025,1,86.29,86.29
I003416,O01956,P015,3,54.2,162.6
I003417,O01956,P049,1,197.75,197.75
I003418,O01957,P047,2,149.04,298.08
I003419,O01958,P049,1,197.75,197.75
I003420,O01958,P006,3,127.7,383.1
I003421,O01959,P048,2,157.25,314.5
I003422,O01959,P027,2,121.05,242.1
I003423,O01960,P050,3,54.03,162.09
I003424,O01961,P024,2,241.78,483.56
I003425,O01961,P043,3,129.81,389.43
I003426,O01961,P044,2,141.41,282.82
I003427,O01961,P029,3,150.87,452.61
I003428,O01962,P025,3,86.29,258.87
I003429,O01963,P017,1,36.26,36.26
I003430,O01964,P001,2,362.29,724.58
I003431,O01964,P020,2,38.5,77.0
I003432,O01965,P013,3,110.79,332.37
I003433,O01966,P011,3,148.19,444.57
I003434,O01967,P031,1,21.68,21.68
I003435,O01968,P005,1,83.32,83.32
I003436,O01968,P023,1,295.84,295.84
I003437,O01969,P048,2,157.25,314.5
I003438,O01969,P041,3,96.33,288.99
I003439,O01970,P034,3,45.83,137.49
I003440,O01970,P025,2,86.29,172.58
I003441,O01970,P030,2,295.24,590.48
I003442,O01971,P028,3,180.24,540.72
I003443,O01971,P046,3,211.54,634.62
I003444,O01972,P019,1,109.53,109.53
I003445,O01973,P024,3,241.78,725.34
I003446,O01973,P040,2,21.28,42.56
I003447,O01973,P019,3,109.53,328.59
I003448,O01974,P004,2,111.08,222.16
I003449,O01975,P011,2,148.19,296.38
I003450,O01975,P016,2,55.49,110.98
I003451,O01975,P047,1,149.04,149.04
I003452,O01976,P030,3,295.24,885.72
I003453,O01976,P001,1,362.29,362.29
I003454,O01976,P047,1,149.04,149.04
I003455,O01977,P046,1,211.54,211.54
I003456,O01978,P030,1,295.24,295.24
I003457,O01979,P019,2,109.53,219.06
I003458,O01979,P020,3,38.5,115.5
I003459,O01980,P023,2,295.84,591.68
I003460,O01980,P003,1,140.08,140.08
I003461,O01980,P019,1,109.53,109.53
I003462,O01981,P039,3,61.74,185.22
I003463,O01981,P029,2,150.87,301.74
I003464,O01981,P011,3,148.19,444.57
I003465,O01982,P028,2,180.24,360.48
I003466,O01983,P001,1,362.29,362.29
I003467,O01983,P003,2,140.08,280.16
I003468,O01983,P034,2,45.83,91.66
I003469,O01983,P042,3,41.69,125.07
I003470,O01984,P047,1,149.04,149.04
I003471,O01984,P050,1,54.03,54.03
I003472,O01985,P006,3,127.7,383.1
I003473,O01986,P033,2,15.92,31.84
I003474,O01987,P005,2,83.32,166.64
I003475,O01987,P048,1,157.25,157.25
I003476,O01988,P014,3,89.25,267.75
I003477,O01988,P016,3,55.49,166.47
I003478,O01989,P044,3,141.41,424.23
I003479,O01989,P047,3,149.04,447.12
I003480,O01990,P029,1,150.87,150.87
I003481,O01990,P025,3,86.29,258.87
I003482,O01991,P044,1,141.41,141.41
I003483,O01992,P012,3,105.16,315.48
I003484,O01993,P039,3,61.74,185.22
I003485,O01993,P050,3,54.03,162.09
I003486,O01993,P006,2,127.7,255.4
I003487,O01994,P007,3,371.02,1113.06
I003488,O01995,P032,3,89.58,268.74
I003489,O01996,P010,3,485.4,1456.2
I003490,O01996,P027,2,121.05,242.1
I003491,O01997,P014,2,89.25,178.5
I003492,O01997,P038,1,46.85,46.85
I003493,O01998,P037,3,46.97,140.91
I003494,O01998,P022,3,82.79,248.37
I003495,O01998,P011,3,148.19,444.57
I003496,O01999,P022,2,82.79,165.58
I003497,O02000,P041,2,96.33,192.66
